"Confirmed date","Country","Lat","Long","HPAI strain","WOAH Classification","Cases"
2023-02-20,"Belgium",50.8333,44.69936,"H5N1","Wild birds","6"
2023-02-20,"Austria",47.5162,14.5501,"H5N1","Wild birds","1"
2023-02-21,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","15"
2023-02-21,"Slovenia",46.1512,14.9955,"H5N1","Wild birds","2"
2023-02-21,"Romania",45.9432,24.9668,"H5N1","Wild birds","1"
2023-02-21,"Italy",41.87194,12.56738,"H5N1","Wild birds","3"
2023-02-21,"Hungary",47.1625,19.5033,"H5N1","Wild birds","1"
2023-02-21,"Germany",51.165691,10.451526,"H5N1","Captive birds","1"
2023-02-21,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2023-02-21,"Germany",51.165691,10.451526,"H5N1","Wild birds","2"
2023-02-21,"France",46.2276,2.2137,"H5N1","Captive birds","1"
2023-02-22,"Switzerland",46.8182,8.2275,"H5N1","Wild birds","4"
2023-02-22,"Sweden",60.128161,18.643501,"H5N1","Wild birds","1"
2023-02-22,"Poland",51.9194,19.1451,"H5N1","Backyard","1"
2023-02-22,"Ireland",53.1424,-7.6921,"H5N1","Wild birds","1"
2023-02-22,"Hungary",47.1625,19.5033,"H5N1","Farm","1"
2023-02-22,"Hungary",47.1625,19.5033,"H5N1","Wild birds","1"
2023-02-22,"Germany",51.165691,10.451526,"H5N1","Captive birds","1"
2023-02-22,"France",46.2276,2.2137,"H5N1","Farm","2"
2023-02-22,"Denmark",56.2639,9.5018,"H5N1","Wild birds","1"
2023-02-23,"Sweden",60.128161,18.643501,"H5N1","Wild birds","3"
2023-02-23,"Spain",40.463667,-3.74922,"H5N1","Wild birds","2"
2023-02-23,"Slovenia",46.1512,14.9955,"H5N1","Wild birds","2"
2023-02-23,"Slovakia",48.669,19.699,"H5N1","Wild birds","1"
2023-02-23,"Norway",60.472,8.4689,"H5N1","Wild birds","3"
2023-02-23,"Italy",41.87194,12.56738,"H5N1","Wild birds","8"
2023-02-23,"Germany",51.165691,10.451526,"H5N1","Wild birds","15"
2023-02-23,"France",46.2276,2.2137,"H5N1","Farm","4"
2023-02-24,"Turkey",38.9637,35.2433,"H5N1","Farm","1"
2023-02-24,"The Netherlands",52.1326,5.2913,"H5N1","Captive birds","1"
2023-02-24,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","11"
2023-02-24,"Switzerland",46.8182,8.2275,"H5N1","Wild birds","4"
2023-02-24,"Slovenia",46.1512,14.9955,"H5N1","Farm","1"
2023-02-24,"Italy",41.87194,12.56738,"H5N1","Wild birds","11"
2023-02-24,"Hungary",47.1625,19.5033,"H5N1","Wild birds","2"
2023-02-24,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2023-02-24,"Germany",51.165691,10.451526,"H5N1","Wild birds","9"
2023-02-24,"France",46.2276,2.2137,"H5N1","Captive birds","1"
2023-02-24,"France",46.2276,2.2137,"H5N1","Farm","1"
2023-02-24,"Belgium",50.8333,44.69936,"H5N1","Farm","1"
2023-02-24,"Belgium",50.8333,44.69936,"H5N1","Wild birds","6"
2023-02-25,"Hungary",47.1625,19.5033,"H5N1","Farm","1"
2023-02-25,"Hungary",47.1625,19.5033,"H5N1","Wild birds","2"
2023-02-25,"France",46.2276,2.2137,"H5N1","Farm","1"
2023-02-26,"Poland",51.9194,19.1451,"H5N1","Backyard","1"
2023-02-27,"Slovenia",46.1512,14.9955,"H5N1","Wild birds","1"
2023-02-27,"Hungary",47.1625,19.5033,"H5N1","Farm","1"
2023-02-27,"Germany",51.165691,10.451526,"H5N1","Wild birds","4"
2023-02-27,"Czech Republic",49.8175,15.473,"H5N1","Wild birds","1"
2023-02-27,"Belgium",50.8333,44.69936,"H5N1","Captive birds","1"
2023-02-27,"Belgium",50.8333,44.69936,"H5N1","Wild birds","1"
2023-02-28,"Slovakia",48.669,19.699,"H5N1","Wild birds","1"
2023-02-28,"Hungary",47.1625,19.5033,"H5N1","Farm","1"
2023-02-28,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2023-02-28,"Denmark",56.2639,9.5018,"H5N1","Wild birds","1"
2023-02-28,"Czech Republic",49.8175,15.473,"H5N1","Backyard","1"
2023-02-28,"Belgium",50.8333,44.69936,"H5N1","Captive birds","1"
2023-02-28,"Austria",47.5162,14.5501,"H5N1","Wild birds","2"
